DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
05/05/2025,1:00,11333.4678,1352.6541,7189.8599,1446.5706,10421.8652,7157.5513,3647.4155,1269.0168,43818.4012,A3,N,N
05/05/2025,1:00,11379.8408,1260.433,7120.5117,1440.1838,10374.7559,7092.5278,3525.8618,1306.9407,43501.0555,A6,N,N
05/05/2025,1:00,11625.2998,1290.98,7067.3799,1527.05,10810.2002,7014.3999,3651.01,1220.61,44206.9298,E,N,N
05/05/2025,1:00,11639.2998,1288.4,7063.1499,1533.26,10779.5996,7037.8999,3700.5,1237.39,44279.4992,E1,N,N
05/05/2025,1:00,11585,1288.46,7046.5801,1531.27,10798.0996,7022.52,3690.77,1242.34,44205.0397,E2,N,N
05/05/2025,1:00,11592,1289.7,7065.96,1531.87,10807.2998,7005.6299,3688.6799,1233.13,44214.2696,E3,N,N
05/05/2025,1:00,11610.4004,1289.385,7060.7676,1530.8625,10798.7998,7020.1123,3682.7397,1233.3674,44226.4347,M,Y,N
05/05/2025,1:00,11706.2998,1301.33,7161.71,1519.5,10772.7002,6999.6001,3754.0601,1254.9,44470.1002,X,N,N
05/05/2025,2:00,10938.8008,1264.2133,7143.0259,1448.316,9905.0957,6667.3726,3568.6338,1233.3846,42168.8427,A3,N,N
05/05/2025,2:00,11066.2744,1201.7601,7117.7954,1426.3381,9842.1211,6646.272,3444.1563,1258.667,42003.3844,A6,N,N
05/05/2025,2:00,11151.7002,1232.0699,7052.8799,1486.39,10279.5996,6644.8799,3469.46,1159.99,42476.9695,E,N,N
05/05/2025,2:00,11164.2002,1224.11,7039.5898,1485.25,10226.5,6723.3101,3549.71,1188.21,42600.8801,E1,N,N
05/05/2025,2:00,11093.5996,1225.33,7021.1602,1487.97,10308.2002,6666.1699,3527.52,1192.83,42522.7799,E2,N,N
05/05/2025,2:00,11107.5,1227.28,7047.8701,1482.95,10270.0996,6636.02,3529.1699,1179.0601,42479.9497,E3,N,N
05/05/2025,2:00,11129.25,1227.1975,7040.375,1485.6401,10271.0996,6667.5947,3518.9648,1180.0225,42520.1442,M,Y,N
05/05/2025,2:00,11414.7998,1258.0699,7187.54,1503.52,10182.7998,6557.4102,3681.02,1228.14,43013.2997,X,N,N
05/05/2025,3:00,10771.0107,1232.1851,7062.2114,1404.9529,9714.7998,6316.4546,3409.1335,1201.9657,41112.7137,A3,N,N
05/05/2025,3:00,10911.4531,1196.2397,6972.8921,1410.9523,9630.9326,6348.6421,3295.1248,1226.48,40992.7167,A6,N,N
05/05/2025,3:00,10791.4004,1188.53,7064.23,1432.3,9844.8096,6259.6001,3360.8799,1103.71,41045.46,E,N,N
05/05/2025,3:00,10909.0996,1192.03,7057.9199,1447.17,9881.5703,6408.7202,3463.73,1117.04,41477.28,E1,N,N
05/05/2025,3:00,10777.2998,1204.23,7056.8301,1446.3,9955.7002,6372.6602,3415.72,1124.48,41353.2203,E2,N,N
05/05/2025,3:00,10822.7998,1195.11,7077.8501,1435.77,9894.1797,6324.54,3423.6101,1108.88,41282.7397,E3,N,N
05/05/2025,3:00,10825.1504,1194.975,7064.2075,1440.3851,9894.0645,6341.3799,3415.9851,1113.5275,41289.675,M,Y,N
05/05/2025,3:00,11192.7998,1221.62,7164.75,1450.36,9822.8398,6306.0698,3564.28,1196.61,41919.3294,X,N,N
05/05/2025,4:00,10634.7002,1192.0853,7074.2446,1331.0278,9499.5957,6131.1133,3255.7778,1151.9813,40270.526,A3,N,N
05/05/2025,4:00,10769.9902,1148.8701,6960.6313,1329.4875,9397.6973,6153.4146,3152.7256,1194.7639,40107.5805,A6,N,N
05/05/2025,4:00,10543.4004,1169.5699,7063.1602,1392.63,9542.1797,5987.96,3316.45,1056.59,40071.9402,E,N,N
05/05/2025,4:00,10782.7002,1177.38,7069.5298,1426.09,9652.5801,6183.46,3429.3799,1049.26,40770.38,E1,N,N
05/05/2025,4:00,10595.2002,1200.87,7089.5601,1421.0699,9726.3301,6151.7002,3362.03,1047.8101,40594.5706,E2,N,N
05/05/2025,4:00,10668,1181.39,7103,1404.92,9624.3398,6119.6602,3376.6101,1044.53,40522.4501,E3,N,N
05/05/2025,4:00,10647.3252,1182.3025,7081.3125,1411.1775,9636.3574,6110.6953,3371.1177,1049.5476,40489.8357,M,Y,N
05/05/2025,4:00,10928.4004,1202.36,7170.48,1402.78,9581.6396,6167.2202,3493.3799,1152.23,41098.4901,X,N,N
05/05/2025,5:00,10525.0518,1185.5313,7022.9639,1336.2426,9531.4492,6106.2144,3274.5483,1156.2694,40138.2709,A3,N,N
05/05/2025,5:00,10641.0605,1154.7961,6909.7598,1350.0547,9624.3135,6133.1436,3171.6287,1203.5121,40188.269,A6,N,N
05/05/2025,5:00,10511,1167.1899,7041.8501,1371.3199,9520.1104,5897.2202,3306.0901,1043,39857.7806,E,N,N
05/05/2025,5:00,10844.4004,1185.35,7084.6802,1415.77,9697.0703,6120.6099,3420.72,997.854,40766.4548,E1,N,N
05/05/2025,5:00,10632.4004,1210.75,7143.6401,1405.5601,9705.5098,6102.4902,3331.1299,1013.32,40544.8005,E2,N,N
05/05/2025,5:00,10726.9004,1193.1899,7137.2002,1387.66,9656.3896,6086.7998,3357.45,1014.54,40560.1299,E3,N,N
05/05/2025,5:00,10678.6758,1189.12,7101.8428,1395.0775,9644.7695,6051.7803,3353.8474,1017.1785,40432.2918,M,Y,N
05/05/2025,5:00,10842.4004,1193.9399,7125.7598,1405.51,9623.1602,6111.1401,3476.3301,1156.8,40935.0405,X,N,N
05/05/2025,6:00,10808.7832,1227.7454,7034.0771,1395.7842,9913.2041,6276.3965,3392.6804,1183.5099,41232.1808,A3,N,N
05/05/2025,6:00,10906.3877,1220.9629,6966.5034,1445.1819,10060.3135,6286.2339,3299.249,1232.089,41416.9213,A6,N,N
05/05/2025,6:00,10891.7998,1221.6801,6999.7998,1416.89,10107,6125.9302,3390.28,1096.76,41250.1399,E,N,N
05/05/2025,6:00,11296.0996,1254.49,7056.0801,1456.3101,10292.2998,6363.4502,3507.6899,975.759,42202.1787,E1,N,N
05/05/2025,6:00,11110.2002,1270.03,7131.0498,1439.49,10186.9004,6392.6401,3400.8101,1032.63,41963.7506,E2,N,N
05/05/2025,6:00,11123.2002,1277.95,7119.2202,1435.71,10165.7002,6345.8501,3442.23,1033.46,41943.3207,E3,N,N
05/05/2025,6:00,11105.3242,1256.0375,7076.5376,1437.1001,10187.9756,6306.9678,3435.2524,1034.6522,41839.8474,M,Y,N
05/05/2025,6:00,11148.7002,1266.97,7089.2202,1474.74,10175.2998,6386.4199,3554.5,1149.9,42245.7501,X,N,N
05/05/2025,7:00,11260.0293,1327.8711,7015.4751,1470.9662,10716.6348,6597.605,3581.509,1225.0702,43195.1607,A3,N,N
05/05/2025,7:00,11326.0029,1323.3158,6852.6528,1553.6155,10844.0664,6786.1353,3484.584,1272.978,43443.3507,A6,N,N
05/05/2025,7:00,11469,1310.79,6957.1899,1491.0699,11329.2998,6676.1899,3560.53,1148.78,43942.8495,E,N,N
05/05/2025,7:00,11906.7998,1372.26,7067.9199,1518.77,11445.7998,6918.5498,3706.6899,965.043,44901.8322,E1,N,N
05/05/2025,7:00,11857.5,1384.21,7109.4702,1501.71,11042.2998,6955.4302,3585.1599,1083.92,44519.7001,E2,N,N
05/05/2025,7:00,11754.0996,1404.63,7098.1499,1507.34,11296.2998,6954.0898,3630.29,1090.2,44735.0991,E3,N,N
05/05/2025,7:00,11746.8496,1367.9725,7058.1826,1504.7224,11278.4248,6876.0649,3620.6675,1071.9858,44524.8701,M,Y,N
05/05/2025,7:00,11678.7998,1360.25,7035.6099,1565.5,11043.4004,6807.48,3775.8601,1192.8101,44459.7103,X,N,N
05/05/2025,8:00,11605.3867,1340.4386,7096.8359,1523.028,11278.6611,6970.0498,3745.1758,1255.6039,44815.1798,A3,N,N
05/05/2025,8:00,11590.458,1335.4025,7019.4058,1592.4412,11310.7295,7028.1348,3635.2156,1306.6404,44818.4278,A6,N,N
05/05/2025,8:00,11800.7002,1357.13,6933.7002,1528.9,12124.4004,7042.6499,3650.1799,1216.6801,45654.3407,E,N,N
05/05/2025,8:00,12214.7002,1420.79,7049.1099,1539.1801,12146,7252.8398,3769.8899,975.871,46368.3809,E1,N,N
05/05/2025,8:00,12381.4004,1436.33,7097.0498,1527.67,11704,7269.1802,3661.8301,1135.37,46212.8305,E2,N,N
05/05/2025,8:00,12088.5,1455.04,7087.1499,1545.74,12041.4004,7354.6401,3704.51,1149.89,46426.8704,E3,N,N
05/05/2025,8:00,12121.3252,1417.3225,7041.7524,1535.3726,12003.9492,7229.8276,3696.6025,1119.4528,46165.6048,M,Y,N
05/05/2025,8:00,11895.2998,1381.01,7120.3198,1590.14,11565.5996,7048.8398,3845.74,1198.74,45645.689,X,N,N
05/05/2025,9:00,12038.5068,1350.6356,7559.5981,1621.4489,11764.374,7217.1675,3860.092,1234.7882,46646.6111,A3,N,N
05/05/2025,9:00,12233.2188,1312.8958,7641.1543,1606.8524,11775.0166,7282.687,3826.8003,1290.6549,46969.2801,A6,N,N
05/05/2025,9:00,12334.9004,1400.23,7341.4502,1642.59,12599.0996,7273.25,3752.71,1207.28,47551.5102,E,N,N
05/05/2025,9:00,12580.4004,1468.21,7361.4302,1615.36,12657.0996,7430.5898,3857.52,957.568,47928.178,E1,N,N
05/05/2025,9:00,12783.4004,1484.87,7410.8599,1609.45,12314.5,7534.8101,3732.5801,1125.65,47996.1205,E2,N,N
05/05/2025,9:00,12529.9004,1508.13,7409.0298,1661.97,12623.7998,7620.5,3804.76,1140.74,48298.83,E3,N,N
05/05/2025,9:00,12557.1504,1465.36,7380.6924,1632.3425,12548.625,7464.7876,3786.8926,1107.8096,47943.6601,M,Y,N
05/05/2025,9:00,12546.2998,1404.95,7291.5898,1657.24,12213.7002,7317.8599,3957.01,1203.58,47592.2297,X,N,N
05/05/2025,10:00,12810.2197,1377.4734,7864.1187,1629.1093,12160.1729,7313.7866,4141.7603,1245.0948,48541.7357,A3,N,N
05/05/2025,10:00,12810.2354,1327.5417,7872.8325,1608.4254,12093.7334,7299.6396,4006.8025,1293.0085,48312.219,A6,N,N
05/05/2025,10:00,12831.7998,1431.75,7736.8501,1693.65,12950.7002,7397.1899,3954.03,1198.98,49194.95,E,N,N
05/05/2025,10:00,12983.2002,1517.8101,7711.2002,1660.84,13119.2998,7579.0098,4068.1001,953.336,49592.7962,E1,N,N
05/05/2025,10:00,13365.7998,1541.22,7736.2002,1659.02,12849,7689.54,3888.8101,1126.25,49855.8401,E2,N,N
05/05/2025,10:00,12936.0996,1555.16,7741.1899,1710.84,12948.0996,7841.1699,4015.3601,1140.5601,49888.4792,E3,N,N
05/05/2025,10:00,13029.2246,1511.4851,7731.3599,1681.0874,12966.7754,7626.7271,3981.575,1104.7815,49633.016,M,Y,N
05/05/2025,10:00,13239,1459.15,7565.5898,1656.78,12498.2002,7610.4302,4233.1699,1266.88,49529.2001,X,N,N
05/05/2025,11:00,13599.1201,1428.5316,7864.3672,1646.6322,12418.0713,7462.7202,4273.748,1295.778,49988.9686,A3,N,N
05/05/2025,11:00,13386.127,1355.4895,7737.9922,1626.3495,12274.1914,7359.3931,4162.438,1312.7365,49214.7172,A6,N,N
05/05/2025,11:00,13220.5,1461.08,7872.3999,1709.04,13174.7002,7531.3101,4186.1201,1232.4301,50387.5804,E,N,N
05/05/2025,11:00,13438.5996,1556.27,7883.8398,1680.5,13457.7998,7699.9102,4273.3599,950.862,50941.1413,E1,N,N
05/05/2025,11:00,14358,1568.8101,7875.9702,1683.11,13277.2002,7814.5,4055.2,1164.75,51797.5405,E2,N,N
05/05/2025,11:00,13367,1589.61,7877.9199,1732.74,13143.5,8029.8999,4225.6602,1169.6899,51136.0199,E3,N,N
05/05/2025,11:00,13596.0254,1543.9425,7877.5327,1701.3474,13263.2998,7768.9053,4185.085,1129.433,51065.5711,M,Y,N
05/05/2025,11:00,13954.2998,1517.23,7669.1899,1628.4,12682.5,7897.1001,4454.5801,1312.38,51115.6799,X,N,N
05/05/2025,12:00,14156.543,1544.093,7789.958,1668.2076,12914.5479,7617.5703,4382.7178,1386.0983,51459.7359,A3,N,N
05/05/2025,12:00,13832.5479,1452.3534,7586.6851,1656.1471,12633.6699,7536.7515,4273.7349,1378.3813,50350.2711,A6,N,N
05/05/2025,12:00,13712.5,1463.39,7844.5801,1716.71,13318.9004,7628.1099,4396.7002,1257.88,51338.7706,E,N,N
05/05/2025,12:00,13813.4004,1564.11,7900.5498,1696.61,13586.4004,7841.0498,4482.8398,951.072,51836.0322,E1,N,N
05/05/2025,12:00,15162.2002,1584.5,7900.6299,1701.22,13278,7892.0498,4198.1499,1180.0699,52896.8197,E2,N,N
05/05/2025,12:00,13733.9004,1572.64,7916.6602,1744.58,13277,8208.0898,4431.3599,1178.79,52063.0203,E3,N,N
05/05/2025,12:00,14105.5,1546.16,7890.605,1714.78,13365.0752,7892.3252,4377.2622,1141.953,52033.6606,M,Y,N
05/05/2025,12:00,14508.0996,1575.3,7690.75,1654.2,12900.7998,8030.8501,4592.4199,1380.96,52333.3794,X,N,N
05/05/2025,13:00,14700.4512,1569.3906,7715.2046,1661.7228,13287.8682,7639.4844,4531.4077,1400.6429,52506.1724,A3,N,N
05/05/2025,13:00,14540.1455,1474.2729,7543.7432,1640.1152,13004.7529,7609.6558,4422.126,1376.6798,51611.4913,A6,N,N
05/05/2025,13:00,14287.0996,1500.91,7723.6499,1738.64,13574.0996,7887.2402,4589.3901,1261.8199,52562.8493,E,N,N
05/05/2025,13:00,14386.4004,1624.39,7762.0298,1712.97,13646.5996,8090.2598,4676.29,952.601,52851.5406,E1,N,N
05/05/2025,13:00,15771.2998,1624.79,7829.7202,1719.04,13462,8082.8301,4316.7402,1201.87,54008.2903,E2,N,N
05/05/2025,13:00,14229.7002,1632.46,7793.9102,1767.58,13379.5,8473.9404,4623.7202,1192.89,53093.701,E3,N,N
05/05/2025,13:00,14668.625,1595.6375,7777.3276,1734.5575,13515.5498,8133.5674,4551.5352,1152.2953,53129.0953,M,Y,N
05/05/2025,13:00,15109.9004,1622.45,7675.0898,1641.4,13214.2002,8251.5596,4738.02,1390.97,53643.59,X,N,N
05/05/2025,14:00,14984.9238,1622.988,7655.2847,1692.748,13441.9463,7712.6367,4681.8638,1405.8812,53198.2725,A3,N,N
05/05/2025,14:00,15031.9063,1537.2877,7565.2402,1692.3823,13160.2539,7712.9292,4564,1416.0022,52680.0018,A6,N,N
05/05/2025,14:00,14903.9004,1536.21,7726.3701,1752.84,13883.4004,8156.48,4788.9199,1293.64,54041.7608,E,N,N
05/05/2025,14:00,14898.2002,1669.72,7753.75,1741.9,13932.0996,8364.9297,4873.3701,961.237,54195.2066,E1,N,N
05/05/2025,14:00,16550.6992,1651.86,7849.0601,1751.15,13621,8266.6396,4481.5898,1229.24,55401.2387,E2,N,N
05/05/2025,14:00,14677.5,1681.54,7783.3198,1792.17,13573.0996,8714.9199,4816.3198,1217.78,54256.6491,E3,N,N
05/05/2025,14:00,15257.5752,1634.8325,7778.125,1759.515,13752.4004,8375.7422,4740.0498,1175.4742,54473.7143,M,Y,N
05/05/2025,14:00,15397.7998,1656.64,7677.3901,1665.51,13298.2998,8411.3096,4913.6899,1399.65,54420.2892,X,N,N
05/05/2025,15:00,15125.2588,1668.7827,7634.9985,1674.6178,13301.9912,7839.8584,4769.3887,1442.6871,53457.5832,A3,N,N
05/05/2025,15:00,15364.8135,1608.6646,7571.4028,1727.1544,13153.2109,7890.6245,4629.3472,1473.4469,53418.6648,A6,N,N
05/05/2025,15:00,15400.2002,1546.96,7803.7798,1812.27,14293.0996,8314.7197,4977.4399,1302.04,55450.5092,E,N,N
05/05/2025,15:00,15330.2002,1695.47,7828,1785.74,14257.2002,8541.3301,5042.7798,978.436,55459.1563,E1,N,N
05/05/2025,15:00,17138.4004,1674.55,7929.71,1798.24,13915,8366.54,4648.02,1263.96,56734.4204,E2,N,N
05/05/2025,15:00,15027.2998,1713.6899,7863.5601,1847.98,13829.7998,8830.4102,4990.9702,1250.26,55353.97,E3,N,N
05/05/2025,15:00,15724.0254,1657.6675,7856.2622,1811.0575,14073.7754,8513.25,4914.8027,1198.6741,55749.5148,M,Y,N
05/05/2025,15:00,15315.2002,1687.4,7685.5801,1672.04,13289.9004,8590.0996,5055.0801,1454.02,54749.3204,X,N,N
05/05/2025,16:00,15125.4609,1707.6011,7658.729,1704.2058,13381.2734,7969.4507,4859.2813,1469.0319,53875.0341,A3,N,N
05/05/2025,16:00,15492.4805,1615.4923,7585.7441,1761.4442,13278.873,8145.54,4681.9849,1500.6531,54062.2121,A6,N,N
05/05/2025,16:00,15659.9004,1558.1,7842.1899,1859.4301,14493.0996,8448.6104,5097.71,1338.12,56297.1604,E,N,N
05/05/2025,16:00,15432.7002,1708.08,7899.4102,1819.28,14355.7998,8720.5098,5131.54,989.844,56057.164,E1,N,N
05/05/2025,16:00,17377.0996,1687.96,7944.0498,1841.02,14066,8502.1904,4774.75,1312.26,57505.3298,E2,N,N
05/05/2025,16:00,15066.2998,1730.8,7926.2202,1891.99,13992.5996,8888.6904,5086.7998,1292.45,55875.8498,E3,N,N
05/05/2025,16:00,15884.001,1671.2349,7902.9673,1852.9299,14226.875,8640.001,5022.7002,1233.1685,56433.8778,M,Y,N
05/05/2025,16:00,15136.2002,1699.4301,7683.6602,1704.39,13317.7998,8930.3604,5185.4502,1490.0699,55147.3608,X,N,N
05/05/2025,17:00,15044.8691,1749.0134,7498.6689,1712.2693,13472.3125,8110.2075,4930.604,1491.0837,54009.0284,A3,N,N
05/05/2025,17:00,15335.2334,1654.3865,7532.9141,1743.3528,13475.9941,8385.6309,4736.3486,1529.4534,54393.3138,A6,N,N
05/05/2025,17:00,15615.5,1590.61,7804.9399,1876.88,14756,8601.8799,5186.1499,1350.4,56782.3597,E,N,N
05/05/2025,17:00,15371.5996,1736.99,7862.1602,1842.46,14254.2002,8980.04,5167.6602,982.131,56197.2412,E1,N,N
05/05/2025,17:00,17303.0996,1717.42,7917.6401,1855.03,14150.4004,8763.3701,4883.4199,1310.51,57900.8901,E2,N,N
05/05/2025,17:00,14956.0996,1771.28,7870.4399,1912.1801,14132.2002,9017.8301,5140.6699,1293.0601,56093.7599,E3,N,N
05/05/2025,17:00,15811.5742,1704.075,7863.7949,1871.6376,14323.2002,8840.7793,5094.4751,1234.0253,56743.5616,M,Y,N
05/05/2025,17:00,14988.9004,1717.23,7615.8599,1728.26,13422.5,9132.3799,5295.3599,1490.3199,55390.81,X,N,N
05/05/2025,18:00,14758.0107,1734.3907,7393.249,1702.1791,13623.4609,8135.5142,4954.1621,1518.975,53819.9417,A3,N,N
05/05/2025,18:00,14950.4033,1644.5793,7498.2886,1761.7445,13718.5625,8522.8486,4743.3076,1567.1182,54406.8526,A6,N,N
05/05/2025,18:00,15331,1591.5,7735.8799,1884.34,14917.7998,8640.04,5200.0601,1347.98,56648.5998,E,N,N
05/05/2025,18:00,15179.5996,1718.42,7823.6401,1835.71,14091.5996,9003.9502,5166.6499,968.782,55788.3514,E1,N,N
05/05/2025,18:00,16985.6992,1713.38,7826.02,1846.9301,14044.4004,8839.3496,4941.4902,1280.51,57477.7795,E2,N,N
05/05/2025,18:00,14694.0996,1760.5,7813.02,1911.29,14180.5996,9033.5996,5150.02,1264.62,55807.7488,E3,N,N
05/05/2025,18:00,15547.5996,1695.95,7799.6396,1869.5675,14308.5996,8879.2344,5114.5552,1215.473,56430.6189,M,Y,N
05/05/2025,18:00,14620.5996,1714.28,7582.4302,1744.1899,13605.2002,9197.6699,5323.6099,1509.83,55297.8097,X,N,N
05/05/2025,19:00,14312.4785,1741.2782,7195.7881,1721.4613,13600.6182,8132.8369,4926.3311,1435.9069,53066.6992,A3,N,N
05/05/2025,19:00,14367.1924,1668.488,7286.5176,1751.0027,13713.6504,8512.8711,4716.5767,1478.3564,53494.6553,A6,N,N
05/05/2025,19:00,14780.9004,1576.39,7495.6899,1864.53,14977.9004,8893.54,5106.8301,1390.3199,56086.1007,E,N,N
05/05/2025,19:00,14823.7002,1695.22,7627.5,1810.4,13953.9004,9019.0195,5064.27,986.04,54980.0501,E1,N,N
05/05/2025,19:00,16408.9004,1700.65,7582.52,1820.14,13919.7998,8922.8301,4896.29,1328.42,56579.5503,E2,N,N
05/05/2025,19:00,14281.5996,1741.71,7585.6201,1889.78,14261.2998,9037.3799,5046.1699,1316.7,55160.2593,E3,N,N
05/05/2025,19:00,15073.7754,1678.4924,7572.832,1846.2126,14278.2256,8968.1924,5028.3896,1255.3699,55701.4899,M,Y,N
05/05/2025,19:00,14323.5,1735.2,7415.7202,1730.37,13646.9004,9184.8604,5230.3999,1472.53,54739.4809,X,N,N
05/05/2025,20:00,13816.7803,1687.2086,7040.8921,1689.8727,13359.3086,8052.2139,4796.2046,1365.5958,51808.0766,A3,N,N
05/05/2025,20:00,13794.5293,1640.4757,7172.9624,1733.2118,13483.5635,8447.4268,4598.7031,1404.022,52274.8946,A6,N,N
05/05/2025,20:00,14282.7998,1536.38,7113.0801,1807.66,14710,8696.7197,4929.5298,1378.58,54454.7494,E,N,N
05/05/2025,20:00,14564.0996,1629.51,7235.0098,1766.6,13792.2002,9017.2998,4889.4102,988.549,53882.6786,E1,N,N
05/05/2025,20:00,15825.2002,1641.2,7255.04,1775.9399,13705.0996,8955.5703,4757.1201,1305.41,55220.5801,E2,N,N
05/05/2025,20:00,13970.2002,1675.1,7228.8701,1835.62,14093,9054.3398,4872.6699,1298.23,54028.03,E3,N,N
05/05/2025,20:00,14660.5742,1620.5475,7208,1796.4551,14075.0742,8930.9824,4862.1826,1242.6923,54396.5083,M,Y,N
05/05/2025,20:00,14125.2998,1701.48,7278.7402,1715.51,13555.5,9087.5898,5089.96,1398.38,53952.4598,X,N,N
05/05/2025,21:00,13836.3018,1659.5074,6876.8169,1716.616,13572.9785,8115.6978,4788.147,1331.905,51897.9704,A3,N,N
05/05/2025,21:00,13752.4063,1630.9525,7075.3633,1747.7937,13700.7109,8363.9326,4664.6401,1384.7489,52320.5483,A6,N,N
05/05/2025,21:00,14110.2998,1532.5,6851.1699,1749.61,14516.5996,8681.8896,4860.9399,1318.8,53621.8088,E,N,N
05/05/2025,21:00,14575.7998,1615.6899,6967.7598,1725.09,14011.9004,8949.9697,4845.27,974.477,53665.9566,E1,N,N
05/05/2025,21:00,15586.4004,1621.33,6995.8999,1727.34,13756.9004,8913.0596,4740.0801,1258.4301,54599.4405,E2,N,N
05/05/2025,21:00,13954.5,1647.1899,6981.8999,1773.6,14124.5,9039.21,4823.6802,1246.4399,53591.0199,E3,N,N
05/05/2025,21:00,14556.75,1604.1775,6949.1826,1743.91,14102.4746,8896.0322,4817.4927,1199.5367,53869.5563,M,Y,N
05/05/2025,21:00,13923.9004,1719.28,7085.8599,1678.28,13616.5,9073.5195,5018.48,1397.62,53513.4398,X,N,N
05/05/2025,22:00,13564.4951,1661.8737,7000.9702,1734.9313,13475.8135,8060.6143,4710.3325,1373.1563,51582.1869,A3,N,N
05/05/2025,22:00,13477.2529,1662.7621,7129.0234,1785.131,13620.2793,8257.2451,4626.0806,1390.7239,51948.4983,A6,N,N
05/05/2025,22:00,13590.7998,1492.8,6980.1001,1723.52,14092.2002,8328.5596,4754.4302,1282.29,52244.6999,E,N,N
05/05/2025,22:00,14216.2998,1558.05,7110.6899,1693.48,13748.5,8783.46,4750.6299,975.381,52836.4906,E1,N,N
05/05/2025,22:00,14991.7998,1565.5,7094.04,1700.58,13465.2002,8758.4805,4658.3101,1247.74,53481.6506,E2,N,N
05/05/2025,22:00,13581.2002,1584.37,7078.8198,1746.48,13830.7998,8873.6504,4724.98,1238.4,52658.7002,E3,N,N
05/05/2025,22:00,14095.0244,1550.1801,7065.9126,1716.015,13784.1748,8686.0371,4722.0879,1185.9528,52805.3847,M,Y,N
05/05/2025,22:00,13667.0996,1684.74,7153.6602,1664.55,13368.4004,8830.2803,4898.9102,1376.55,52644.1907,X,N,N
05/05/2025,23:00,13217.1328,1582.03,7114.7363,1654.4675,12579.7979,7836.1958,4504.5933,1342.5551,49831.5087,A3,N,N
05/05/2025,23:00,13100.1523,1603.1991,7202.8228,1734.2971,12745.3916,7944.6665,4453.7388,1329.3523,50113.6205,A6,N,N
05/05/2025,23:00,12995,1397.96,6946.54,1657.61,13092.2002,7848.2998,4494.29,1178.65,49610.55,E,N,N
05/05/2025,23:00,13671.5,1430.23,7030.9902,1640.21,12965.7002,8250,4507.3101,973.98,50469.9205,E1,N,N
05/05/2025,23:00,14221.2998,1450.71,7060.3799,1643.16,12718.4004,8205.3799,4432.4399,1118.14,50849.9099,E2,N,N
05/05/2025,23:00,13089,1460.65,7046.0898,1677.91,13011.4004,8330.0498,4481.6001,1123.49,50220.1901,E3,N,N
05/05/2025,23:00,13494.2002,1434.8875,7021,1654.7225,12946.9258,8158.4326,4478.9097,1098.5649,50287.6432,M,Y,N
05/05/2025,23:00,13210.0996,1581.79,7190.79,1621.01,12491.7998,8316.3604,4677.71,1303.72,50393.2798,X,N,N
05/05/2025,24:00,12743.7051,1482.3663,7188.6099,1606.1912,11621.8301,7389.5283,4221.2612,1287.4031,47540.8952,A3,N,N
05/05/2025,24:00,12558.4863,1468.7124,7204.355,1617.7061,11753.7207,7419.1885,4182.3179,1262.1997,47466.6866,A6,N,N
05/05/2025,24:00,12323,1316.0601,7036.1001,1579.3,11916.0996,7209.1299,4212.1602,1084.45,46676.2999,E,N,N
05/05/2025,24:00,13067.5996,1342.63,7125.0098,1575.73,11940.5996,7560.7002,4258.2202,994.045,47864.5344,E1,N,N
05/05/2025,24:00,13436,1362.67,7141.3501,1578.8101,11771.0996,7487.2202,4182.79,1053.76,48013.7,E2,N,N
05/05/2025,24:00,12543.7998,1366.0699,7128.1401,1600.61,12017.5996,7630.54,4219.6499,1061.65,47568.0593,E3,N,N
05/05/2025,24:00,12842.6006,1346.8574,7107.6499,1583.6124,11911.3496,7471.8975,4218.2051,1048.4762,47530.6487,M,Y,N
05/05/2025,24:00,12665.2002,1462.37,7196.0898,1563.95,11526.7998,7735.5298,4389.5,1237.9399,47777.3795,X,N,N
05/06/2025,1:00,12151.4863,1377.3357,7165.564,1555.1619,10798.6758,6990.626,3953.8462,1215.0593,45207.7552,A3,N,N
05/06/2025,1:00,11930.7529,1352.6483,7188.4189,1518.113,10821.8379,7062.2271,3859.2188,1245.5747,44978.7916,A6,N,N
05/06/2025,1:00,11954.7998,1248.98,7059.6899,1505.96,11104.4004,6836.0498,4027.0701,1030.1801,44767.1301,E,N,N
05/06/2025,1:00,12672.5996,1258.63,7089.1099,1509.89,11429.4004,7095.1099,4072.1101,1031.62,46158.4699,E1,N,N
05/06/2025,1:00,12945.7002,1290.96,7143.46,1512.74,11290.2002,7004.5898,3990.8799,994.083,46172.6131,E2,N,N
05/06/2025,1:00,12271.7998,1290.9399,7131.8398,1527.1899,11513,7115.7998,4022.9299,1010.93,45884.4291,E3,N,N
05/06/2025,1:00,12461.2246,1272.3774,7106.0249,1513.9449,11334.25,7012.8877,4028.2476,1016.7032,45745.6603,M,Y,N
05/06/2025,1:00,12287.7002,1374.16,7161.6001,1520.04,10761.5996,7313.2402,4160.3301,1167.91,45746.5802,X,N,N
05/06/2025,2:00,11986.1328,1303.8842,7125.3042,1573.528,10315.7861,6665.27,3902.7822,1204.705,44077.3925,A3,N,N
05/06/2025,2:00,11838.0889,1279.1693,7135.2617,1512.4498,10326.5732,6763.2358,3788.1152,1226.9694,43869.8633,A6,N,N
05/06/2025,2:00,11534.4004,1185.09,7026.21,1454.13,10318,6514.0098,3859.8101,999.141,42890.7913,E,N,N
